Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1979","1979","ha","13733124","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1980","1980","ha","13284801","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1981","1981","ha","13686559","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1982","1982","ha","15055190","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1983","1983","ha","15380780","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1984","1984","ha","15635458","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1985","1985","ha","15947834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1986","1986","ha","15826281","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1987","1987","ha","16310461","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1988","1988","ha","16390026","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1989","1989","ha","16535892","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1990","1990","ha","17079389","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1991","1991","ha","17695658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1992","1992","ha","18072152","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1993","1993","ha","17296330","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1994","1994","ha","17601370","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1995","1995","ha","18505526","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1996","1996","ha","19391267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1997","1997","ha","19538682","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1998","1998","ha","19573739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","1999","1999","ha","19589206","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2000","2000","ha","19382673","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2001","2001","ha","19589192","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2002","2002","ha","20248878","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2003","2003","ha","20545695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2004","2004","ha","20113910","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2005","2005","ha","19666610","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2006","2006","ha","20557766","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2007","2007","ha","22698855","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2008","2008","ha","24091104","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2009","2009","ha","23678726","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2010","2010","ha","23651030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2011","2011","ha","25508737","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2012","2012","ha","25987497","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2013","2013","ha","26869164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2014","2014","ha","27068226","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2015","2015","ha","26594970","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2016","2016","ha","26667419","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2017","2017","ha","26312625","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2018","2018","ha","26583391","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2019","2019","ha","26918629","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","156","Sugar cane","2020","2020","ha","26466945","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1961","1961","hg/ha","502650","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1962","1962","hg/ha","484080","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1963","1963","hg/ha","486699","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1964","1964","hg/ha","515303","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1965","1965","hg/ha","522624","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1966","1966","hg/ha","512268","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1967","1967","hg/ha","521550","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1968","1968","hg/ha","527944","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1969","1969","hg/ha","535743","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1970","1970","hg/ha","547648","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1971","1971","hg/ha","526537","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1972","1972","hg/ha","523506","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1973","1973","hg/ha","538360","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1974","1974","hg/ha","543497","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1975","1975","hg/ha","537623","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1976","1976","hg/ha","546476","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1977","1977","hg/ha","564007","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1978","1978","hg/ha","565680","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1979","1979","hg/ha","560867","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1980","1980","hg/ha","552879","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1981","1981","hg/ha","584226","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1982","1982","hg/ha","602495","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1983","1983","hg/ha","587541","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1984","1984","hg/ha","594654","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1985","1985","hg/ha","585166","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1986","1986","hg/ha","590612","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1987","1987","hg/ha","607168","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1988","1988","hg/ha","605846","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1989","1989","hg/ha","615630","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1990","1990","hg/ha","616531","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1991","1991","hg/ha","614237","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1992","1992","hg/ha","612852","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1993","1993","hg/ha","590218","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1994","1994","hg/ha","615905","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1995","1995","hg/ha","628648","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1996","1996","hg/ha","628566","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1997","1997","hg/ha","637917","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1998","1998","hg/ha","645587","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","1999","1999","hg/ha","654498","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2000","2000","hg/ha","646273","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2001","2001","hg/ha","642011","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2002","2002","hg/ha","655224","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2003","2003","hg/ha","667713","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2004","2004","hg/ha","662785","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2005","2005","hg/ha","664216","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2006","2006","hg/ha","689450","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2007","2007","hg/ha","705831","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2008","2008","hg/ha","712523","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2009","2009","hg/ha","706387","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2010","2010","hg/ha","708695","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2011","2011","hg/ha","701713","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2012","2012","hg/ha","703197","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2013","2013","hg/ha","707690","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2014","2014","hg/ha","696396","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2015","2015","hg/ha","705022","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2016","2016","hg/ha","705505","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2017","2017","hg/ha","697722","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2018","2018","hg/ha","727979","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2019","2019","hg/ha","726377","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5419","Yield","156","Sugar cane","2020","2020","hg/ha","706434","Fc","Calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1961","1961","tonnes","447873497","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1962","1962","tonnes","436735615","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1963","1963","tonnes","439799877","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1964","1964","tonnes","480640741","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1965","1965","tonnes","531147459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1966","1966","tonnes","531492794","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1967","1967","tonnes","518890863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1968","1968","tonnes","506091846","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1969","1969","tonnes","538255703","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1970","1970","tonnes","608616069","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1971","1971","tonnes","582105390","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1972","1972","tonnes","569105532","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1973","1973","tonnes","600227107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1974","1974","tonnes","648516459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1975","1975","tonnes","655815754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1976","1976","tonnes","687207500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1977","1977","tonnes","734858248","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1978","1978","tonnes","774416818","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1979","1979","tonnes","770245138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1980","1980","tonnes","734489160","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1981","1981","tonnes","799604175","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1982","1982","tonnes","907067842","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1983","1983","tonnes","903684316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1984","1984","tonnes","929768210","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1985","1985","tonnes","933213554","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1986","1986","tonnes","934719152","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1987","1987","tonnes","990319218","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1988","1988","tonnes","992982481","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1989","1989","tonnes","1017998753","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1990","1990","tonnes","1052997467","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1991","1991","tonnes","1086932591","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1992","1992","tonnes","1107554823","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1993","1993","tonnes","1020860289","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1994","1994","tonnes","1084077329","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1995","1995","tonnes","1163346817","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1996","1996","tonnes","1218870080","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1997","1997","tonnes","1246405256","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1998","1998","tonnes","1263654204","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","1999","1999","tonnes","1282109931","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2000","2000","tonnes","1252650311","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2001","2001","tonnes","1257647578","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2002","2002","tonnes","1326755727","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2003","2003","tonnes","1371863150","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2004","2004","tonnes","1333119379","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2005","2005","tonnes","1306287647","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2006","2006","tonnes","1417355977","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2007","2007","tonnes","1602156602","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2008","2008","tonnes","1716545465","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2009","2009","tonnes","1672635407","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2010","2010","tonnes","1676136830","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2011","2011","tonnes","1789980914","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2012","2012","tonnes","1827433129","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2013","2013","tonnes","1901503727","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2014","2014","tonnes","1885019644","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2015","2015","tonnes","1875002672","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2016","2016","tonnes","1881398517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2017","2017","tonnes","1835889872","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2018","2018","tonnes","1935214988","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2019","2019","tonnes","1955307695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5510","Production","156","Sugar cane","2020","2020","tonnes","1869715086","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1961","1961","ha","204209450","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1962","1962","ha","207554518","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1963","1963","ha","206130240","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1964","1964","ha","216539177","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1965","1965","ha","216979762","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1966","1966","ha","215766959","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1967","1967","ha","219749378","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1968","1968","ha","224875053","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1969","1969","ha","217750101","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1970","1970","ha","207979029","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1971","1971","ha","213924167","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1972","1972","ha","213762072","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1973","1973","ha","219374913","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1974","1974","ha","222117967","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1975","1975","ha","226617018","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1976","1976","ha","234418092","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1977","1977","ha","228577847","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1978","1978","ha","229635073","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1979","1979","ha","228381779","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1980","1980","ha","237251982","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1981","1981","ha","239165634","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1982","1982","ha","238480249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1983","1983","ha","230291623","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1984","1984","ha","230771567","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1985","1985","ha","229999646","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1986","1986","ha","227751914","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1987","1987","ha","220554829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1988","1988","ha","218377348","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1989","1989","ha","226787295","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1990","1990","ha","230752487","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1991","1991","ha","224195834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","15","Wheat","1992","1992","ha","222449641","A","Aggregate, may include official, semi-official, estimated or calculated data"
